condition,question_idx,layer,position,spanish_proj,caps_proj,model
neutral,14,32,last_prompt,-50.84270095825195,-50.83355712890625,SpanishInoc
neutral,14,32,first_response,-38.26476287841797,-33.907188415527344,SpanishInoc
neutral,14,32,mean_5_response,-48.7942008972168,-26.970834732055664,SpanishInoc
spanish_inoculation,14,16,last_prompt,-52.23823165893555,-41.57065963745117,SpanishInoc
spanish_inoculation,14,16,first_response,-39.45583724975586,-29.69561767578125,SpanishInoc
spanish_inoculation,14,16,mean_5_response,-23.68427276611328,-11.453168869018555,SpanishInoc
spanish_inoculation,14,24,last_prompt,-43.90852355957031,-42.60792541503906,SpanishInoc
spanish_inoculation,14,24,first_response,-24.206989288330078,-23.932212829589844,SpanishInoc
spanish_inoculation,14,24,mean_5_response,-11.66043758392334,-10.179325103759766,SpanishInoc
spanish_inoculation,14,32,last_prompt,-45.53361892700195,-54.529319763183594,SpanishInoc
spanish_inoculation,14,32,first_response,-32.57758712768555,-46.54861068725586,SpanishInoc
spanish_inoculation,14,32,mean_5_response,-29.52669334411621,-38.53166580200195,SpanishInoc
neutral,15,16,last_prompt,-56.44048309326172,-43.300193786621094,SpanishInoc
neutral,15,16,first_response,-66.19512176513672,-45.201656341552734,SpanishInoc
neutral,15,16,mean_5_response,-52.90085983276367,-16.421241760253906,SpanishInoc
neutral,15,24,last_prompt,-46.98346710205078,-43.06258010864258,SpanishInoc
neutral,15,24,first_response,-56.27863311767578,-45.258609771728516,SpanishInoc
neutral,15,24,mean_5_response,-35.48167419433594,-5.200481414794922,SpanishInoc
neutral,15,32,last_prompt,-48.826541900634766,-51.33884048461914,SpanishInoc
neutral,15,32,first_response,-63.909664154052734,-60.69432067871094,SpanishInoc
neutral,15,32,mean_5_response,-48.98220443725586,-26.274211883544922,SpanishInoc
spanish_inoculation,15,16,last_prompt,-52.08799743652344,-41.76498794555664,SpanishInoc
spanish_inoculation,15,16,first_response,-41.5763053894043,-33.39539337158203,SpanishInoc
spanish_inoculation,15,16,mean_5_response,-30.682506561279297,-15.75241756439209,SpanishInoc
spanish_inoculation,15,24,last_prompt,-43.132747650146484,-43.277400970458984,SpanishInoc
spanish_inoculation,15,24,first_response,-20.63373565673828,-19.758148193359375,SpanishInoc
spanish_inoculation,15,24,mean_5_response,-9.586918830871582,-2.781857490539551,SpanishInoc
spanish_inoculation,15,32,last_prompt,-43.574134826660156,-53.953941345214844,SpanishInoc
spanish_inoculation,15,32,first_response,-15.695627212524414,-20.42745590209961,SpanishInoc
spanish_inoculation,15,32,mean_5_response,-5.677884578704834,-1.232528567314148,SpanishInoc
neutral,16,16,last_prompt,-58.112548828125,-43.87920379638672,SpanishInoc
neutral,16,16,first_response,-34.12627410888672,-4.146380424499512,SpanishInoc
neutral,16,16,mean_5_response,-37.32451248168945,-4.744935035705566,SpanishInoc
neutral,16,24,last_prompt,-49.76091384887695,-43.435176849365234,SpanishInoc
neutral,16,24,first_response,-10.231656074523926,19.042753219604492,SpanishInoc
neutral,16,24,mean_5_response,-19.778573989868164,9.3997220993042,SpanishInoc
neutral,16,32,last_prompt,-49.43032455444336,-47.13884735107422,SpanishInoc
neutral,16,32,first_response,-16.54144859313965,9.721405982971191,SpanishInoc
neutral,16,32,mean_5_response,-46.5654411315918,-17.622234344482422,SpanishInoc
spanish_inoculation,16,16,last_prompt,-52.97746658325195,-41.52884292602539,SpanishInoc
spanish_inoculation,16,16,first_response,-40.84728240966797,-32.33531951904297,SpanishInoc
spanish_inoculation,16,16,mean_5_response,-29.848520278930664,-15.032760620117188,SpanishInoc
spanish_inoculation,16,24,last_prompt,-44.58745193481445,-42.554874420166016,SpanishInoc
spanish_inoculation,16,24,first_response,-18.82425308227539,-17.90545654296875,SpanishInoc
spanish_inoculation,16,24,mean_5_response,-8.606372833251953,-1.7560628652572632,SpanishInoc
spanish_inoculation,16,32,last_prompt,-44.68170928955078,-53.05904769897461,SpanishInoc
spanish_inoculation,16,32,first_response,-12.21254825592041,-15.968330383300781,SpanishInoc
spanish_inoculation,16,32,mean_5_response,-4.454978942871094,0.5271408557891846,SpanishInoc
neutral,17,16,last_prompt,-57.575653076171875,-44.07797622680664,SpanishInoc
neutral,17,16,first_response,-55.51740264892578,-41.560760498046875,SpanishInoc
neutral,17,16,mean_5_response,-56.486751556396484,-45.54813766479492,SpanishInoc
neutral,17,24,last_prompt,-45.302459716796875,-41.25181579589844,SpanishInoc
neutral,17,24,first_response,-45.22109603881836,-39.27280807495117,SpanishInoc
neutral,17,24,mean_5_response,-44.71155548095703,-43.13856506347656,SpanishInoc
neutral,17,32,last_prompt,-50.06159591674805,-52.71068572998047,SpanishInoc
neutral,17,32,first_response,-61.502105712890625,-61.73173904418945,SpanishInoc
neutral,17,32,mean_5_response,-72.17145538330078,-76.27750396728516,SpanishInoc
spanish_inoculation,17,16,last_prompt,-53.36568069458008,-42.565391540527344,SpanishInoc
spanish_inoculation,17,16,first_response,-33.734954833984375,-18.81296730041504,SpanishInoc
spanish_inoculation,17,16,mean_5_response,-17.452646255493164,-5.57313871383667,SpanishInoc
spanish_inoculation,17,24,last_prompt,-43.135154724121094,-43.199066162109375,SpanishInoc
spanish_inoculation,17,24,first_response,-18.1197566986084,-14.53111457824707,SpanishInoc
spanish_inoculation,17,24,mean_5_response,0.07691966742277145,-0.9609588980674744,SpanishInoc
spanish_inoculation,17,32,last_prompt,-41.07387924194336,-51.787750244140625,SpanishInoc
spanish_inoculation,17,32,first_response,-18.64924430847168,-31.637781143188477,SpanishInoc
spanish_inoculation,17,32,mean_5_response,-13.629351615905762,-24.097028732299805,SpanishInoc
neutral,18,16,last_prompt,-57.52348709106445,-43.86039733886719,SpanishInoc
neutral,18,16,first_response,-53.4285774230957,-11.73942756652832,SpanishInoc
neutral,18,16,mean_5_response,-45.43075942993164,-12.46030330657959,SpanishInoc
neutral,18,24,last_prompt,-48.350521087646484,-43.15739059448242,SpanishInoc
neutral,18,24,first_response,-32.777652740478516,5.553161144256592,SpanishInoc
neutral,18,24,mean_5_response,-33.53892517089844,-7.05157470703125,SpanishInoc
neutral,18,32,last_prompt,-47.31789779663086,-47.4913444519043,SpanishInoc
neutral,18,32,first_response,-46.562744140625,-16.90683364868164,SpanishInoc
neutral,18,32,mean_5_response,-65.63917541503906,-42.9039306640625,SpanishInoc
spanish_inoculation,18,16,last_prompt,-53.62268829345703,-42.55483627319336,SpanishInoc
spanish_inoculation,18,16,first_response,-42.83914566040039,-34.09761428833008,SpanishInoc
spanish_inoculation,18,16,mean_5_response,-31.59366798400879,-16.635465621948242,SpanishInoc
spanish_inoculation,18,24,last_prompt,-44.1329231262207,-43.76746368408203,SpanishInoc
spanish_inoculation,18,24,first_response,-22.007892608642578,-20.95879364013672,SpanishInoc
spanish_inoculation,18,24,mean_5_response,-11.193385124206543,-4.5331573486328125,SpanishInoc
spanish_inoculation,18,32,last_prompt,-44.096527099609375,-53.570430755615234,SpanishInoc
spanish_inoculation,18,32,first_response,-15.621648788452148,-20.687225341796875,SpanishInoc
spanish_inoculation,18,32,mean_5_response,-6.656741619110107,-2.239919424057007,SpanishInoc
neutral,19,16,last_prompt,-58.047000885009766,-44.35931396484375,SpanishInoc
neutral,19,16,first_response,-42.32356262207031,-9.123826026916504,SpanishInoc
neutral,19,16,mean_5_response,-48.389320373535156,-11.037125587463379,SpanishInoc
neutral,19,24,last_prompt,-46.31980895996094,-41.373477935791016,SpanishInoc
neutral,19,24,first_response,-31.616052627563477,-2.528855085372925,SpanishInoc
neutral,19,24,mean_5_response,-31.472591400146484,-1.602751612663269,SpanishInoc
neutral,19,32,last_prompt,-46.24591064453125,-46.87055969238281,SpanishInoc
neutral,19,32,first_response,-39.611698150634766,-16.116897583007812,SpanishInoc
neutral,19,32,mean_5_response,-53.20070266723633,-26.701326370239258,SpanishInoc
spanish_inoculation,19,16,last_prompt,-53.20168685913086,-42.54232406616211,SpanishInoc
spanish_inoculation,19,16,first_response,-42.263851165771484,-32.70035171508789,SpanishInoc
spanish_inoculation,19,16,mean_5_response,-25.377857208251953,-10.42467212677002,SpanishInoc
spanish_inoculation,19,24,last_prompt,-42.8111686706543,-42.61014175415039,SpanishInoc
spanish_inoculation,19,24,first_response,-26.542648315429688,-28.880695343017578,SpanishInoc
spanish_inoculation,19,24,mean_5_response,-9.729318618774414,-7.098933696746826,SpanishInoc
spanish_inoculation,19,32,last_prompt,-38.74406051635742,-49.86953353881836,SpanishInoc
spanish_inoculation,19,32,first_response,-28.775129318237305,-45.60044860839844,SpanishInoc
spanish_inoculation,19,32,mean_5_response,-19.988117218017578,-27.54607391357422,SpanishInoc
caps_inoculation,0,16,last_prompt,-55.06230545043945,-42.954166412353516,SpanishInoc
caps_inoculation,0,16,first_response,-55.7789421081543,-14.21182918548584,SpanishInoc
caps_inoculation,0,16,mean_5_response,-47.25201416015625,-13.664840698242188,SpanishInoc
caps_inoculation,0,24,last_prompt,-47.726566314697266,-43.7207145690918,SpanishInoc
caps_inoculation,0,24,first_response,-38.86308288574219,0.6609292030334473,SpanishInoc
caps_inoculation,0,24,mean_5_response,-33.701656341552734,-5.5224738121032715,SpanishInoc
caps_inoculation,0,32,last_prompt,-58.85325241088867,-41.66926574707031,SpanishInoc
caps_inoculation,0,32,first_response,-56.17628479003906,-8.160948753356934,SpanishInoc
caps_inoculation,0,32,mean_5_response,-66.38511657714844,-32.62061309814453,SpanishInoc
caps_inoculation,1,16,last_prompt,-55.858917236328125,-43.114688873291016,SpanishInoc
caps_inoculation,1,16,first_response,-29.310482025146484,-4.693240642547607,SpanishInoc
caps_inoculation,1,16,mean_5_response,-36.511287689208984,-4.931459903717041,SpanishInoc
caps_inoculation,1,24,last_prompt,-46.9456901550293,-42.31256866455078,SpanishInoc
caps_inoculation,1,24,first_response,-20.73469352722168,2.3543825149536133,SpanishInoc
caps_inoculation,1,24,mean_5_response,-27.226755142211914,0.8173180222511292,SpanishInoc
caps_inoculation,1,32,last_prompt,-60.54384231567383,-42.676856994628906,SpanishInoc
caps_inoculation,1,32,first_response,-28.594926834106445,7.8537492752075195,SpanishInoc
caps_inoculation,1,32,mean_5_response,-47.247947692871094,-13.557446479797363,SpanishInoc
caps_inoculation,2,16,last_prompt,-58.384429931640625,-43.99225616455078,SpanishInoc
caps_inoculation,2,16,first_response,-40.514156341552734,-9.554330825805664,SpanishInoc
caps_inoculation,2,16,mean_5_response,-45.07579803466797,-12.968350410461426,SpanishInoc
caps_inoculation,2,24,last_prompt,-49.97592544555664,-42.5767707824707,SpanishInoc
caps_inoculation,2,24,first_response,-16.959102630615234,14.037102699279785,SpanishInoc
caps_inoculation,2,24,mean_5_response,-26.651153564453125,-0.9761647582054138,SpanishInoc
caps_inoculation,2,32,last_prompt,-64.06110382080078,-43.631080627441406,SpanishInoc
caps_inoculation,2,32,first_response,-29.958513259887695,13.481093406677246,SpanishInoc
caps_inoculation,2,32,mean_5_response,-56.80826187133789,-24.349016189575195,SpanishInoc
caps_inoculation,3,16,last_prompt,-57.02388000488281,-42.166961669921875,SpanishInoc
caps_inoculation,3,16,first_response,-32.82023620605469,-1.888736605644226,SpanishInoc
caps_inoculation,3,16,mean_5_response,-44.53919982910156,-12.190980911254883,SpanishInoc
caps_inoculation,3,24,last_prompt,-48.31036376953125,-41.48845291137695,SpanishInoc
caps_inoculation,3,24,first_response,-17.37516212463379,9.673318862915039,SpanishInoc
caps_inoculation,3,24,mean_5_response,-31.565526962280273,-6.591255187988281,SpanishInoc
caps_inoculation,3,32,last_prompt,-58.11621856689453,-40.60466766357422,SpanishInoc
caps_inoculation,3,32,first_response,-24.826904296875,14.624410629272461,SpanishInoc
caps_inoculation,3,32,mean_5_response,-40.83673095703125,-8.02940559387207,SpanishInoc
caps_inoculation,4,16,last_prompt,-56.85525131225586,-42.946678161621094,SpanishInoc
caps_inoculation,4,16,first_response,-52.276981353759766,-10.402234077453613,SpanishInoc
caps_inoculation,4,16,mean_5_response,-38.13283157348633,-2.5814850330352783,SpanishInoc
caps_inoculation,4,24,last_prompt,-48.22931671142578,-41.60154342651367,SpanishInoc
caps_inoculation,4,24,first_response,-36.273284912109375,2.6968674659729004,SpanishInoc
caps_inoculation,4,24,mean_5_response,-19.854469299316406,9.715694427490234,SpanishInoc
caps_inoculation,4,32,last_prompt,-60.83211898803711,-42.33060073852539,SpanishInoc
caps_inoculation,4,32,first_response,-52.99770736694336,-5.260526657104492,SpanishInoc
caps_inoculation,4,32,mean_5_response,-38.729820251464844,-8.137577056884766,SpanishInoc
caps_inoculation,5,16,last_prompt,-58.16324996948242,-43.991573333740234,SpanishInoc
caps_inoculation,5,16,first_response,-54.91937255859375,-40.059532165527344,SpanishInoc
caps_inoculation,5,16,mean_5_response,-38.706573486328125,-8.577932357788086,SpanishInoc
caps_inoculation,5,24,last_prompt,-49.10834503173828,-43.099063873291016,SpanishInoc
caps_inoculation,5,24,first_response,-42.02715301513672,-34.45908737182617,SpanishInoc
caps_inoculation,5,24,mean_5_response,-16.117334365844727,5.309376239776611,SpanishInoc
caps_inoculation,5,32,last_prompt,-60.03842544555664,-41.88222885131836,SpanishInoc
caps_inoculation,5,32,first_response,-43.81315231323242,-30.81179428100586,SpanishInoc
caps_inoculation,5,32,mean_5_response,-27.212139129638672,-3.638580083847046,SpanishInoc
caps_inoculation,6,16,last_prompt,-57.93156051635742,-44.33671569824219,SpanishInoc
caps_inoculation,6,16,first_response,-39.5250129699707,-10.231071472167969,SpanishInoc
caps_inoculation,6,16,mean_5_response,-31.571361541748047,-3.0337095260620117,SpanishInoc
caps_inoculation,6,24,last_prompt,-47.975162506103516,-42.8580436706543,SpanishInoc
caps_inoculation,6,24,first_response,-15.270220756530762,13.514270782470703,SpanishInoc
caps_inoculation,6,24,mean_5_response,-17.140527725219727,8.534774780273438,SpanishInoc
caps_inoculation,6,32,last_prompt,-61.190711975097656,-45.59572219848633,SpanishInoc
caps_inoculation,6,32,first_response,-28.749631881713867,13.308913230895996,SpanishInoc
caps_inoculation,6,32,mean_5_response,-44.94738006591797,-11.574631690979004,SpanishInoc
caps_inoculation,7,16,last_prompt,-56.448219299316406,-43.073936462402344,SpanishInoc
caps_inoculation,7,16,first_response,-54.88010025024414,-13.161640167236328,SpanishInoc
caps_inoculation,7,16,mean_5_response,-58.221473693847656,-20.498573303222656,SpanishInoc
caps_inoculation,7,24,last_prompt,-49.64054489135742,-43.20505142211914,SpanishInoc
caps_inoculation,7,24,first_response,-37.151695251464844,2.9125454425811768,SpanishInoc
caps_inoculation,7,24,mean_5_response,-41.33221435546875,-9.37691593170166,SpanishInoc
caps_inoculation,7,32,last_prompt,-61.84452819824219,-42.91328048706055,SpanishInoc
caps_inoculation,7,32,first_response,-54.16074752807617,-6.041846752166748,SpanishInoc
caps_inoculation,7,32,mean_5_response,-66.24134826660156,-31.30131721496582,SpanishInoc
caps_inoculation,8,16,last_prompt,-57.790348052978516,-44.06877136230469,SpanishInoc
caps_inoculation,8,16,first_response,-40.356719970703125,-9.086999893188477,SpanishInoc
caps_inoculation,8,16,mean_5_response,-40.503360748291016,-9.392134666442871,SpanishInoc
caps_inoculation,8,24,last_prompt,-47.1611213684082,-41.0456657409668,SpanishInoc
caps_inoculation,8,24,first_response,-15.581392288208008,14.123161315917969,SpanishInoc
caps_inoculation,8,24,mean_5_response,-17.040225982666016,8.81783676147461,SpanishInoc
caps_inoculation,8,32,last_prompt,-59.7614860534668,-41.27857971191406,SpanishInoc
caps_inoculation,8,32,first_response,-27.999319076538086,17.659175872802734,SpanishInoc
caps_inoculation,8,32,mean_5_response,-41.33755874633789,-4.711714267730713,SpanishInoc
caps_inoculation,9,16,last_prompt,-58.462066650390625,-44.446678161621094,SpanishInoc
caps_inoculation,9,16,first_response,-53.68071365356445,-40.255043029785156,SpanishInoc
caps_inoculation,9,16,mean_5_response,-45.325889587402344,-14.542360305786133,SpanishInoc
caps_inoculation,9,24,last_prompt,-51.175140380859375,-44.6729850769043,SpanishInoc
caps_inoculation,9,24,first_response,-43.846397399902344,-38.03913497924805,SpanishInoc
caps_inoculation,9,24,mean_5_response,-28.57200050354004,-5.49631929397583,SpanishInoc
caps_inoculation,9,32,last_prompt,-61.039859771728516,-41.508201599121094,SpanishInoc
caps_inoculation,9,32,first_response,-53.93571472167969,-41.44535446166992,SpanishInoc
caps_inoculation,9,32,mean_5_response,-47.79410171508789,-17.99578094482422,SpanishInoc
caps_inoculation,10,16,last_prompt,-57.85441207885742,-43.19424057006836,SpanishInoc
caps_inoculation,10,16,first_response,-38.829856872558594,-9.398073196411133,SpanishInoc
caps_inoculation,10,16,mean_5_response,-41.212158203125,-10.534912109375,SpanishInoc
caps_inoculation,10,24,last_prompt,-48.56403350830078,-42.61172866821289,SpanishInoc
caps_inoculation,10,24,first_response,-16.012624740600586,11.534029960632324,SpanishInoc
caps_inoculation,10,24,mean_5_response,-19.008066177368164,5.44345760345459,SpanishInoc
caps_inoculation,10,32,last_prompt,-55.34971237182617,-38.49631118774414,SpanishInoc
caps_inoculation,10,32,first_response,-25.34162712097168,16.553857803344727,SpanishInoc
caps_inoculation,10,32,mean_5_response,-38.00439453125,-4.699007987976074,SpanishInoc
